2025-08-31 19:08:14.602 | INFO     | __main__:main:173 - ============================================================
2025-08-31 21:08:00.178 | INFO     | __main__:main:189 - [57/414] Processing Unlocking the potential of RAB.pdf
2025-08-31 21:08:00.178 | INFO     | __main__:process_single_pdf:52 - Processing Unlocking the potential of RAB.pdf...
2025-08-31 21:08:50.899 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Unlocking the potential of RAB
2025-08-31 21:08:50.899 | INFO     | __main__:main:189 - [58/414] Processing Chen-2018-Photodynamic therapeutic ablation fo.pdf
2025-08-31 21:08:50.899 | INFO     | __main__:process_single_pdf:52 - Processing Chen-2018-Photodynamic therapeutic ablation fo.pdf...
2025-08-31 21:09:42.355 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Chen-2018-Photodynamic therapeutic ablation fo
2025-08-31 21:09:42.355 | INFO     | __main__:main:189 - [59/414] Processing Romagnoli-2019-Poor Concordance between Sequen2.pdf
2025-08-31 21:09:42.355 | INFO     | __main__:process_single_pdf:52 - Processing Romagnoli-2019-Poor Concordance between Sequen2.pdf...
2025-08-31 21:11:12.774 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Romagnoli-2019-Poor Concordance between Sequen2
2025-08-31 21:11:12.774 | INFO     | __main__:main:189 - [60/414] Processing the_impact_of_video_assisted_thoracoscopic_versus.4.pdf
2025-08-31 21:11:12.774 | INFO     | __main__:process_single_pdf:52 - Processing the_impact_of_video_assisted_thoracoscopic_versus.4.pdf...
2025-08-31 21:12:15.128 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed the_impact_of_video_assisted_thoracoscopic_versus.4
2025-08-31 21:12:15.129 | INFO     | __main__:main:189 - [61/414] Processing The Only Constant Is Change.pdf
2025-08-31 21:12:15.129 | INFO     | __main__:process_single_pdf:52 - Processing The Only Constant Is Change.pdf...
2025-08-31 21:12:37.437 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed The Only Constant Is Change
2025-08-31 21:12:37.437 | INFO     | __main__:main:198 - Reached 60 successful processes, committing intermediate results...
2025-08-31 21:12:37.437 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-08-31 21:12:37.572 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-08-31 21:12:37.593 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-08-31 21:12:41.279 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-08-31 21:12:41.279 | INFO     | __main__:main:189 - [62/414] Processing Kemp-2017-A Multicenter Randomized Controlled.pdf
2025-08-31 21:12:41.279 | INFO     | __main__:process_single_pdf:52 - Processing Kemp-2017-A Multicenter Randomized Controlled.pdf...
2025-08-31 21:15:09.027 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Kemp-2017-A Multicenter Randomized Controlled
2025-08-31 21:15:09.027 | INFO     | __main__:main:189 - [63/414] Processing normal_saline_versus_hypertonic_saline_for_airway.pdf
2025-08-31 21:15:09.027 | INFO     | __main__:process_single_pdf:52 - Processing normal_saline_versus_hypertonic_saline_for_airway.pdf...
2025-08-31 21:16:03.470 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed normal_saline_versus_hypertonic_saline_for_airway
2025-08-31 21:16:03.470 | INFO     | __main__:main:189 - [64/414] Processing percutaneous_endoscopic_gastrostomy__a_practic.pdf
2025-08-31 21:16:03.470 | INFO     | __main__:process_single_pdf:52 - Processing percutaneous_endoscopic_gastrostomy__a_practic.pdf...
2025-08-31 21:18:18.511 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed percutaneous_endoscopic_gastrostomy__a_practic
2025-08-31 21:18:18.512 | INFO     | __main__:main:189 - [65/414] Processing ENB for PPNs One-Year Results of the Prospective, Multicenter NAVIGATE Study.pdf
2025-08-31 21:18:18.512 | INFO     | __main__:process_single_pdf:52 - Processing ENB for PPNs One-Year Results of the Prospective, Multicenter NAVIGATE Study.pdf...
2025-08-31 21:20:23.054 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed ENB for PPNs One-Year Results of the Prospective, Multicenter NAVIGATE Study
2025-08-31 21:20:23.054 | INFO     | __main__:main:189 - [66/414] Processing The heat is on impact of endobronchial electro.pdf
2025-08-31 21:20:23.054 | INFO     | __main__:process_single_pdf:52 - Processing The heat is on impact of endobronchial electro.pdf...
2025-08-31 21:21:04.435 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed The heat is on impact of endobronchial electro
2025-08-31 21:21:04.435 | INFO     | __main__:main:189 - [67/414] Processing Impact of Pulmonary and Critical Care Fellow Participation during Advanced Diagnostic Bronchoscopy.pdf
2025-08-31 21:21:04.435 | INFO     | __main__:process_single_pdf:52 - Processing Impact of Pulmonary and Critical Care Fellow Participation during Advanced Diagnostic Bronchoscopy.pdf...
2025-08-31 21:22:50.467 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Impact of Pulmonary and Critical Care Fellow Participation during Advanced Diagnostic Bronchoscopy
2025-08-31 21:22:50.468 | INFO     | __main__:main:189 - [68/414] Processing BTS guideline for diagnostic flexible bronchoscopy in adults.pdf
2025-08-31 21:22:50.468 | INFO     | __main__:process_single_pdf:52 - Processing BTS guideline for diagnostic flexible bronchoscopy in adults.pdf...
2025-08-31 21:28:28.217 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed BTS guideline for diagnostic flexible bronchoscopy in adults
2025-08-31 21:28:28.217 | INFO     | __main__:main:189 - [69/414] Processing Valipour-2014-Expert statement_ pneumothorax a.pdf
2025-08-31 21:28:28.217 | INFO     | __main__:process_single_pdf:52 - Processing Valipour-2014-Expert statement_ pneumothorax a.pdf...
2025-08-31 21:29:34.141 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Valipour-2014-Expert statement_ pneumothorax a
2025-08-31 21:29:34.141 | INFO     | __main__:main:189 - [70/414] Processing Operating Room Fires.pdf
2025-08-31 21:29:34.141 | INFO     | __main__:process_single_pdf:52 - Processing Operating Room Fires.pdf...
2025-08-31 21:31:50.989 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Operating Room Fires
2025-08-31 21:31:50.990 | INFO     | __main__:main:189 - [71/414] Processing Eberhardt-2021-Endobronchial Valve (Zephyr) Tr.pdf
2025-08-31 21:31:50.990 | INFO     | __main__:process_single_pdf:52 - Processing Eberhardt-2021-Endobronchial Valve (Zephyr) Tr.pdf...
2025-08-31 21:33:55.108 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Eberhardt-2021-Endobronchial Valve (Zephyr) Tr
2025-08-31 21:33:55.108 | INFO     | __main__:main:198 - Reached 70 successful processes, committing intermediate results...
2025-08-31 21:33:55.108 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-08-31 21:33:55.371 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-08-31 21:33:55.413 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-08-31 21:34:00.811 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-08-31 21:34:00.811 | INFO     | __main__:main:189 - [72/414] Processing Advanced Diagnostic and Therapeutic Bronchoscopy .pdf
2025-08-31 21:34:00.811 | INFO     | __main__:process_single_pdf:52 - Processing Advanced Diagnostic and Therapeutic Bronchoscopy .pdf...
2025-08-31 21:36:12.661 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Advanced Diagnostic and Therapeutic Bronchoscopy 
2025-08-31 21:36:12.661 | INFO     | __main__:main:189 - [73/414] Processing A randomized study of endobronchial valves for.pdf
2025-08-31 21:36:12.661 | INFO     | __main__:process_single_pdf:52 - Processing A randomized study of endobronchial valves for.pdf...
2025-08-31 21:37:44.828 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed A randomized study of endobronchial valves for
2025-08-31 21:37:44.828 | INFO     | __main__:main:189 - [74/414] Processing Technical aspects and outcomes of tracheobronc.pdf
2025-08-31 21:37:44.828 | INFO     | __main__:process_single_pdf:52 - Processing Technical aspects and outcomes of tracheobronc.pdf...
2025-08-31 21:38:50.647 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Technical aspects and outcomes of tracheobronc
2025-08-31 21:38:50.647 | INFO     | __main__:main:189 - [75/414] Processing A Randomized Trial of 1% vs 2% Lignocaine by the Spray-as-You-Go Technique.pdf
2025-08-31 21:38:50.647 | INFO     | __main__:process_single_pdf:52 - Processing A Randomized Trial of 1% vs 2% Lignocaine by the Spray-as-You-Go Technique.pdf...
2025-08-31 21:39:56.289 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed A Randomized Trial of 1% vs 2% Lignocaine by the Spray-as-You-Go Technique
2025-08-31 21:39:56.289 | INFO     | __main__:main:189 - [76/414] Processing State-of-the-Art Modalities for Peripheral Lung Nodule Biopsy.pdf
2025-08-31 21:39:56.289 | INFO     | __main__:process_single_pdf:52 - Processing State-of-the-Art Modalities for Peripheral Lung Nodule Biopsy.pdf...
2025-08-31 21:43:37.212 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed State-of-the-Art Modalities for Peripheral Lung Nodule Biopsy
2025-08-31 21:43:37.212 | INFO     | __main__:main:189 - [77/414] Processing AABIP Survey of Practice patterns and salary.pdf
2025-08-31 21:43:37.212 | INFO     | __main__:process_single_pdf:52 - Processing AABIP Survey of Practice patterns and salary.pdf...
2025-08-31 21:44:03.096 | ERROR    | __main__:process_single_pdf:74 - ✗ Failed to process AABIP Survey of Practice patterns and salary: 2025-08-31 21:43:40.150 | INFO     | __main__:process_pdf:62 - Docling parsing (DocumentConverter): AABIP Survey of Practice patterns and salary.pdf
2025-08-31 21:43:57.918 | INFO     | __main__:process_pdf:80 - Cropping figure images with EXIF captions
2025-08-31 21:44:00.284 | INFO     | __main__:process_pdf:83 - GROBID metadata & references
Traceback (most recent call last):
  File "/home/rjm/projects/ip_knowledge/medparse/medparse-docling/scripts/process_one.py", line 264, in <module>
    process_pdf(Path(args.pdf), Path(args.out), Path(args.cfg), linker=args.linker, dump_docling_debug=args.dump_docling_debug)
  File "/home/rjm/projects/ip_knowledge/medparse/medparse-docling/scripts/process_one.py", line 95, in process_pdf
    refs = parse_references_tei(refs_tei["references_tei"])
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/rjm/projects/ip_knowledge/medparse/medparse-docling/scripts/grobid_references.py", line 29, in parse_references_tei
    root = etree.fromstring(tei_xml.encode("utf-8"))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "src/lxml/etree.pyx", line 3307, in lxml.etree.fromstring
  File "src/lxml/parser.pxi", line 1995, in lxml.etree._parseMemoryDocument
  File "src/lxml/parser.pxi", line 1882, in lxml.etree._parseDoc
  File "src/lxml/parser.pxi", line 1164, in lxml.etree._BaseParser._parseDoc
  File "src/lxml/parser.pxi", line 633, in lxml.etree._ParserContext._handleParseResultDoc
  File "src/lxml/parser.pxi", line 743, in lxml.etree._handleParseResult
  File "src/lxml/parser.pxi", line 672, in lxml.etree._raiseParseError
  File "<string>", line 1
lxml.etree.XMLSyntaxError: Document is empty, line 1, column 1

2025-08-31 21:44:03.096 | INFO     | __main__:main:189 - [78/414] Processing Mechanical properties of different airway sten.pdf
2025-08-31 21:44:03.096 | INFO     | __main__:process_single_pdf:52 - Processing Mechanical properties of different airway sten.pdf...
2025-08-31 21:45:19.542 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Mechanical properties of different airway sten
2025-08-31 21:45:19.543 | INFO     | __main__:main:189 - [79/414] Processing The Diagnosis and Management of Airway Complic.pdf
2025-08-31 21:45:19.543 | INFO     | __main__:process_single_pdf:52 - Processing The Diagnosis and Management of Airway Complic.pdf...
2025-08-31 21:47:45.185 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed The Diagnosis and Management of Airway Complic
2025-08-31 21:47:45.185 | INFO     | __main__:main:189 - [80/414] Processing Randomized Trial of Pleural Fluid Drainage Fre.pdf
2025-08-31 21:47:45.185 | INFO     | __main__:process_single_pdf:52 - Processing Randomized Trial of Pleural Fluid Drainage Fre.pdf...
2025-08-31 21:48:49.110 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Randomized Trial of Pleural Fluid Drainage Fre
2025-08-31 21:48:49.110 | INFO     | __main__:main:189 - [81/414] Processing RCT  of Three Guided Bronchoscopic Approaches Pulmonary NodulesPRECISION-1 Study.pdf
2025-08-31 21:48:49.110 | INFO     | __main__:process_single_pdf:52 - Processing RCT  of Three Guided Bronchoscopic Approaches Pulmonary NodulesPRECISION-1 Study.pdf...
2025-08-31 21:50:03.718 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed RCT  of Three Guided Bronchoscopic Approaches Pulmonary NodulesPRECISION-1 Study
2025-08-31 21:50:03.718 | INFO     | __main__:main:189 - [82/414] Processing endoscopic_treatment_of_bronchial_carcinoids_i.pdf
2025-08-31 21:50:03.718 | INFO     | __main__:process_single_pdf:52 - Processing endoscopic_treatment_of_bronchial_carcinoids_i.pdf...
2025-08-31 21:50:57.336 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed endoscopic_treatment_of_bronchial_carcinoids_i
2025-08-31 21:50:57.336 | INFO     | __main__:main:198 - Reached 80 successful processes, committing intermediate results...
2025-08-31 21:50:57.337 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-08-31 21:50:57.590 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-08-31 21:50:57.614 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-08-31 21:51:03.215 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-08-31 21:51:03.215 | INFO     | __main__:main:189 - [83/414] Processing Documentation Tips for Pulmonary.pdf
2025-08-31 21:51:03.215 | INFO     | __main__:process_single_pdf:52 - Processing Documentation Tips for Pulmonary.pdf...
2025-08-31 21:51:35.023 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Documentation Tips for Pulmonary
2025-08-31 21:51:35.023 | INFO     | __main__:main:189 - [84/414] Processing Concurrent Intrapleural Instillation of Tissue.pdf
2025-08-31 21:51:35.023 | INFO     | __main__:process_single_pdf:52 - Processing Concurrent Intrapleural Instillation of Tissue.pdf...
2025-08-31 21:52:37.201 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Concurrent Intrapleural Instillation of Tissue
2025-08-31 21:52:37.202 | INFO     | __main__:main:189 - [85/414] Processing Intrapleural Fibrinolytic Therapy versus Early.pdf
2025-08-31 21:52:37.202 | INFO     | __main__:process_single_pdf:52 - Processing Intrapleural Fibrinolytic Therapy versus Early.pdf...
2025-08-31 21:53:58.319 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Intrapleural Fibrinolytic Therapy versus Early
2025-08-31 21:53:58.319 | INFO     | __main__:main:189 - [86/414] Processing Cheng-2016-Three-dimensional Printing and 3D S.pdf
2025-08-31 21:53:58.319 | INFO     | __main__:process_single_pdf:52 - Processing Cheng-2016-Three-dimensional Printing and 3D S.pdf...
2025-08-31 21:55:28.839 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Cheng-2016-Three-dimensional Printing and 3D S
2025-08-31 21:55:28.839 | INFO     | __main__:main:189 - [87/414] Processing lessions learned valves.pdf
2025-08-31 21:55:28.839 | INFO     | __main__:process_single_pdf:52 - Processing lessions learned valves.pdf...
2025-08-31 21:56:29.775 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed lessions learned valves
2025-08-31 21:56:29.775 | INFO     | __main__:main:189 - [88/414] Processing Majid-2020-Efficacy of the Spiration Valve Sys.pdf
2025-08-31 21:56:29.775 | INFO     | __main__:process_single_pdf:52 - Processing Majid-2020-Efficacy of the Spiration Valve Sys.pdf...
2025-08-31 21:57:57.789 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Majid-2020-Efficacy of the Spiration Valve Sys
2025-08-31 21:57:57.790 | INFO     | __main__:main:189 - [89/414] Processing Chan-2021-Transbronchial microwave ablation of.pdf
2025-08-31 21:57:57.790 | INFO     | __main__:process_single_pdf:52 - Processing Chan-2021-Transbronchial microwave ablation of.pdf...
2025-08-31 22:02:30.705 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Chan-2021-Transbronchial microwave ablation of
2025-08-31 22:02:30.706 | INFO     | __main__:main:189 - [90/414] Processing Clinical trial of photodynamic therapy for per.pdf
2025-08-31 22:02:30.706 | INFO     | __main__:process_single_pdf:52 - Processing Clinical trial of photodynamic therapy for per.pdf...
2025-08-31 22:03:45.686 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Clinical trial of photodynamic therapy for per
2025-08-31 22:03:45.686 | INFO     | __main__:main:189 - [91/414] Processing The Evolutional History of ENB State of the Art.pdf
2025-08-31 22:03:45.686 | INFO     | __main__:process_single_pdf:52 - Processing The Evolutional History of ENB State of the Art.pdf...
2025-08-31 22:07:01.932 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed The Evolutional History of ENB State of the Art
2025-08-31 22:07:01.932 | INFO     | __main__:main:189 - [92/414] Processing Local anaesthetic thoracoscopy .pdf
2025-08-31 22:07:01.932 | INFO     | __main__:process_single_pdf:52 - Processing Local anaesthetic thoracoscopy .pdf...
2025-08-31 22:07:59.632 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Local anaesthetic thoracoscopy 
2025-08-31 22:07:59.632 | INFO     | __main__:main:198 - Reached 90 successful processes, committing intermediate results...
2025-08-31 22:07:59.632 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-08-31 22:07:59.834 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-08-31 22:07:59.861 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-08-31 22:08:04.604 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-08-31 22:08:04.604 | INFO     | __main__:main:189 - [93/414] Processing Fiducial marker placement with ENB.pdf
2025-08-31 22:08:04.604 | INFO     | __main__:process_single_pdf:52 - Processing Fiducial marker placement with ENB.pdf...
2025-08-31 22:10:03.191 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Fiducial marker placement with ENB
2025-08-31 22:10:03.192 | INFO     | __main__:main:189 - [94/414] Processing Impact of a Dedicated Pleural Clinic on Indwelling Pleural Catheter Related Outcomes_A Retrospective Single Center Experience.pdf
2025-08-31 22:10:03.192 | INFO     | __main__:process_single_pdf:52 - Processing Impact of a Dedicated Pleural Clinic on Indwelling Pleural Catheter Related Outcomes_A Retrospective Single Center Experience.pdf...
2025-08-31 22:11:42.375 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Impact of a Dedicated Pleural Clinic on Indwelling Pleural Catheter Related Outcomes_A Retrospective Single Center Experience
2025-08-31 22:11:42.375 | INFO     | __main__:main:189 - [95/414] Processing Li-2019-The REACH Trial_ A Randomized Controll.pdf
2025-08-31 22:11:42.375 | INFO     | __main__:process_single_pdf:52 - Processing Li-2019-The REACH Trial_ A Randomized Controll.pdf...
2025-08-31 22:14:37.937 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Li-2019-The REACH Trial_ A Randomized Controll
2025-08-31 22:14:37.937 | INFO     | __main__:main:189 - [96/414] Processing A Prospective Multicenter Trial of a Self-expanding Hybrid.pdf
2025-08-31 22:14:37.937 | INFO     | __main__:process_single_pdf:52 - Processing A Prospective Multicenter Trial of a Self-expanding Hybrid.pdf...
2025-08-31 22:15:24.446 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed A Prospective Multicenter Trial of a Self-expanding Hybrid
2025-08-31 22:15:24.446 | INFO     | __main__:main:189 - [97/414] Processing Cone-beam computed tomography-guided shape-sensing robot.pdf
2025-08-31 22:15:24.446 | INFO     | __main__:process_single_pdf:52 - Processing Cone-beam computed tomography-guided shape-sensing robot.pdf...
2025-08-31 22:17:01.729 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Cone-beam computed tomography-guided shape-sensing robot
2025-08-31 22:17:01.729 | INFO     | __main__:main:189 - [98/414] Processing Flexible Bronchoscope Use by Pulmonologists.pdf
2025-08-31 22:17:01.730 | INFO     | __main__:process_single_pdf:52 - Processing Flexible Bronchoscope Use by Pulmonologists.pdf...
2025-08-31 22:17:35.638 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Flexible Bronchoscope Use by Pulmonologists
2025-08-31 22:17:35.638 | INFO     | __main__:main:189 - [99/414] Processing Endosonography for mediastinal disease EUS vs EBUS.pdf
2025-08-31 22:17:35.638 | INFO     | __main__:process_single_pdf:52 - Processing Endosonography for mediastinal disease EUS vs EBUS.pdf...
2025-08-31 22:18:29.446 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Endosonography for mediastinal disease EUS vs EBUS
2025-08-31 22:18:29.446 | INFO     | __main__:main:189 - [100/414] Processing Xie-2022-Microwave ablation via a flexible cat.pdf
2025-08-31 22:18:29.446 | INFO     | __main__:process_single_pdf:52 - Processing Xie-2022-Microwave ablation via a flexible cat.pdf...
2025-08-31 22:19:34.917 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Xie-2022-Microwave ablation via a flexible cat
2025-08-31 22:19:34.917 | INFO     | __main__:main:189 - [101/414] Processing A prospective analysis of high-dose-rate endob.pdf
2025-08-31 22:19:34.917 | INFO     | __main__:process_single_pdf:52 - Processing A prospective analysis of high-dose-rate endob.pdf...
2025-08-31 22:21:10.007 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed A prospective analysis of high-dose-rate endob
2025-08-31 22:21:10.008 | INFO     | __main__:main:189 - [102/414] Processing advances in medical pleurodesis.pdf
2025-08-31 22:21:10.008 | INFO     | __main__:process_single_pdf:52 - Processing advances in medical pleurodesis.pdf...
2025-08-31 22:24:04.869 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed advances in medical pleurodesis
2025-08-31 22:24:04.869 | INFO     | __main__:main:198 - Reached 100 successful processes, committing intermediate results...
2025-08-31 22:24:04.869 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-08-31 22:24:05.018 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-08-31 22:24:05.043 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-08-31 22:24:08.239 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-08-31 22:24:08.239 | INFO     | __main__:main:189 - [103/414] Processing fistula Fernandez-2016-Pleural gas analysis for the id.pdf
2025-08-31 22:24:08.239 | INFO     | __main__:process_single_pdf:52 - Processing fistula Fernandez-2016-Pleural gas analysis for the id.pdf...
2025-08-31 22:25:31.409 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed fistula Fernandez-2016-Pleural gas analysis for the id
2025-08-31 22:25:31.409 | INFO     | __main__:main:189 - [104/414] Processing EBUS-TBNA and EUS-FNA Risk Assessment for Clopidogrel.pdf
2025-08-31 22:25:31.409 | INFO     | __main__:process_single_pdf:52 - Processing EBUS-TBNA and EUS-FNA Risk Assessment for Clopidogrel.pdf...
2025-08-31 22:26:21.895 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed EBUS-TBNA and EUS-FNA Risk Assessment for Clopidogrel
2025-08-31 22:26:21.895 | INFO     | __main__:main:189 - [105/414] Processing Tracheal stent buckling and in-stent stenosis.pdf
2025-08-31 22:26:21.895 | INFO     | __main__:process_single_pdf:52 - Processing Tracheal stent buckling and in-stent stenosis.pdf...
2025-08-31 22:27:25.550 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Tracheal stent buckling and in-stent stenosis
2025-08-31 22:27:25.551 | INFO     | __main__:main:189 - [106/414] Processing Foreign body aspiration.pdf
2025-08-31 22:27:25.551 | INFO     | __main__:process_single_pdf:52 - Processing Foreign body aspiration.pdf...
2025-08-31 22:35:38.114 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Foreign body aspiration
2025-08-31 22:35:38.114 | INFO     | __main__:main:189 - [107/414] Processing Local determinants of response to endobronchia.pdf
2025-08-31 22:35:38.114 | INFO     | __main__:process_single_pdf:52 - Processing Local determinants of response to endobronchia.pdf...
2025-08-31 22:36:59.045 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Local determinants of response to endobronchia
2025-08-31 22:36:59.045 | INFO     | __main__:main:189 - [108/414] Processing Bronchoscope-Guided Percutaneous Endoscopic Ga.pdf
2025-08-31 22:36:59.046 | INFO     | __main__:process_single_pdf:52 - Processing Bronchoscope-Guided Percutaneous Endoscopic Ga.pdf...
2025-08-31 22:38:19.251 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Bronchoscope-Guided Percutaneous Endoscopic Ga
2025-08-31 22:38:19.251 | INFO     | __main__:main:189 - [109/414] Processing Holden-2020-Safety and Efficacy of the Tracheo.pdf
2025-08-31 22:38:19.251 | INFO     | __main__:process_single_pdf:52 - Processing Holden-2020-Safety and Efficacy of the Tracheo.pdf...
2025-08-31 22:39:04.761 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Holden-2020-Safety and Efficacy of the Tracheo
2025-08-31 22:39:04.762 | INFO     | __main__:main:189 - [110/414] Processing fistula Herth-2010-Combined airway and oesophageal ste.pdf
2025-08-31 22:39:04.762 | INFO     | __main__:process_single_pdf:52 - Processing fistula Herth-2010-Combined airway and oesophageal ste.pdf...
2025-08-31 22:40:06.643 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed fistula Herth-2010-Combined airway and oesophageal ste
2025-08-31 22:40:06.643 | INFO     | __main__:main:189 - [111/414] Processing Financial Justification for IP Programs.pdf
2025-08-31 22:40:06.643 | INFO     | __main__:process_single_pdf:52 - Processing Financial Justification for IP Programs.pdf...
2025-08-31 22:40:50.950 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Financial Justification for IP Programs
2025-08-31 22:40:50.950 | INFO     | __main__:main:189 - [112/414] Processing fistula Ke-2015-The treatment strategy for tracheoesop.pdf
2025-08-31 22:40:50.950 | INFO     | __main__:process_single_pdf:52 - Processing fistula Ke-2015-The treatment strategy for tracheoesop.pdf...
2025-08-31 22:41:54.644 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed fistula Ke-2015-The treatment strategy for tracheoesop
2025-08-31 22:41:54.644 | INFO     | __main__:main:198 - Reached 110 successful processes, committing intermediate results...
2025-08-31 22:41:54.644 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-08-31 22:41:54.821 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-08-31 22:41:54.841 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-08-31 22:42:00.178 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-08-31 22:42:00.178 | INFO     | __main__:main:189 - [113/414] Processing Unimodality and Multimodality Cryodebridement.pdf
2025-08-31 22:42:00.178 | INFO     | __main__:process_single_pdf:52 - Processing Unimodality and Multimodality Cryodebridement.pdf...
